OBJECTID,DBH,TPStructure,TPCondition,StumpDiameter,PlantingSpaceGlobalID,Geometry,GlobalID,GenusSpecies,CreatedDate,UpdatedDate,PlantedDate,RiskRating,RiskRatingDate,Lat,Long
2272227,9,Full,Fair,,5F746DFF-9A8A-4EA4-A8E0-60C5307F7FC0,POINT(-73.86435910692813 40.90061870254019),8B86059E-AB9A-4E04-844A-83535116AEEC,Acer rubrum - red maple,04:03.0,20:53.0,,5,20:53.0,-73.86435911,40.9006187
2272266,20,Full,Fair,,6657BD3E-85C0-4E21-A111-4196B90C547B,POINT(-73.866735203037 40.90044548190429),83BC504C-78EA-4706-A6CF-90245DF54AB7,Acer rubrum - red maple,04:00.0,51:00.0,,6,15:00.0,-73.8667352,40.90044548
2272267,24,Full,Fair,,B16655D2-895F-4EC9-85C5-0756C01112F6,POINT(-73.86679609355632 40.900438956933336),2AA80DA5-D712-4D06-9962-3FB1AF58A846,Acer rubrum - red maple,04:10.0,19:41.0,,6,19:41.0,-73.86679609,40.90043896
2272361,13,Full,Fair,,A7850423-2DC6-4993-99EE-EABE8A8F3BBD,POINT(-73.8666757929482 40.901064585551254),DBD8B9EA-FE22-4B63-B097-5049DE98B557,Acer rubrum - red maple,04:34.0,35:07.0,,5,35:07.0,-73.86667579,40.90106459
2272381,14,Stump,Critical,16,21486E13-F47B-4968-9143-EF59966B2C76,POINT(-73.86834677173917 40.89957971226904),14105E13-C434-4BD3-8A85-E3C7D7764D9F,Acer rubrum - red maple,04:39.0,39:14.0,,9,10:53.0,-73.86834677,40.89957971
2536442,9,Full,Fair,,78E03F4C-204C-44BB-AB8C-76BDECB66AB5,POINT(-73.88246094835823 40.871860706315225),4428E3DF-17BD-46E5-BBF9-1DCB22AB9F0A,Acer rubrum - red maple,21:08.0,42:29.0,,5,42:29.0,-73.88246095,40.87186071
2536696,22,Full,Fair,,9723789F-54DE-4969-B5E5-C77A5F3C200B,POINT(-73.86446101045327 40.88414438405593),729C234E-29E0-4693-B114-8283893C9264,Acer rubrum - red maple,22:59.0,28:21.0,,6,28:21.0,-73.86446101,40.88414438
2536733,,Stump,Dead,15,448F08A4-D790-42F4-B54A-7A7E0DC4678E,POINT(-73.86109310980622 40.89126527117669),FF5DF0D8-2959-4024-8C1B-45DB8EE8C5C1,Acer rubrum - red maple,23:00.0,29:56.0,,3,29:56.0,-73.86109311,40.89126527
2538306,10,Full,Fair,,D9BA9949-2EB9-4B6E-9388-468BB4C32AB9,POINT(-73.88054258179726 40.87259689605497),03FDB332-5427-4AF6-B638-F92BD0B203AA,Acer rubrum - red maple,34:00.0,51:58.0,,7,51:58.0,-73.88054258,40.8725969
2538319,9,Full,Fair,,9947086C-9C84-46F1-BB92-CDCDAB001DCC,POINT(-73.88159569452901 40.86925695331673),4DFCA75C-F4BA-40BB-BF0F-D1341C38DB67,Acer rubrum - red maple,34:02.0,58:41.0,,7,58:41.0,-73.88159569,40.86925695
2539450,6,Full,Fair,,A5CD45A8-23B0-443A-93A0-69EDB768BE4C,POINT(-73.88366187465279 40.87632222901959),2A167246-0C17-4630-8A99-B2F109DE60AA,Acer rubrum - red maple,44:25.0,17:39.0,,6,17:39.0,-73.88366187,40.87632223
2540065,7,Full,Good,,66D2A58D-A81B-4395-9E8A-C3866DBB7066,POINT(-73.90668692618115 40.901909823876515),3026E34D-3760-4E2B-A142-927D49582AC1,Acer rubrum - red maple,47:04.0,31:17.0,,3,31:17.0,-73.90668693,40.90190982
2540073,7,Full,Good,,B8797F81-8568-406F-9B83-EA7FFBDC3505,POINT(-73.90575086578457 40.9026096098203),E5BBB368-ED7F-4AD5-9E49-296CDD72FC3C,Acer rubrum - red maple,47:06.0,43:54.0,,6,43:54.0,-73.90575087,40.90260961
2540074,8,Full,Good,,3D2A1B43-1042-4FE2-A72C-32CC59FDD44C,POINT(-73.90571969029921 40.90267751861273),B51121A3-97CC-49FB-B688-5A26FB3BD92E,Acer rubrum - red maple,47:06.0,44:55.0,,6,44:55.0,-73.90571969,40.90267752
2540091,13,Full,Good,,4265ACD0-4C00-4DA7-86DE-A3331307CA1E,POINT(-73.90821218984594 40.897885179715665),D54D297B-C59B-4208-A17C-E682E940CCF5,Acer rubrum - red maple,47:09.0,19:26.0,,6,19:26.0,-73.90821219,40.89788518
2540189,11,Full,Fair,,9D5B6AE8-58E2-4015-83AE-71726D962BB8,POINT(-73.88305673462222 40.87195295015347),7E89DEBC-6966-45BD-8B82-69834614F921,Acer rubrum - red maple,47:46.0,33:10.0,,5,33:10.0,-73.88305673,40.87195295
2540484,8,Full,Good,,7C46D197-91A6-490C-8CDC-166B33433F79,POINT(-73.87775165359734 40.873805549292776),B71D00F5-E58B-48AE-BD25-798804F584CC,Acer rubrum - red maple,48:39.0,21:09.0,,6,21:09.0,-73.87775165,40.87380555
2540486,9,Full,Fair,,FDDF100E-C8B3-4B11-813C-86626104AFBE,POINT(-73.87805134910728 40.87351029472332),E316F536-B46F-4504-8B31-33281EBA0109,Acer rubrum - red maple,48:39.0,15:51.0,,6,15:51.0,-73.87805135,40.87351029
2540490,3,Retired,Dead,0,CEF28027-0AED-44AE-AF76-2FD3346CB9A8,POINT(-73.87835445716391 40.87322424226419),1F64BD7A-4DBE-4B21-9FAD-4CE9A8A4FCD9,Acer rubrum - red maple,48:40.0,12:56.0,,3,39:26.0,-73.87835446,40.87322424
2541569,38,Full,Fair,,FFF276C4-7D75-4A77-8C85-BCA7B4269D2C,POINT(-73.87474801763538 40.897350771892164),686303B2-32E6-4BEE-9022-98AEE044B702,Acer rubrum - red maple,53:31.0,01:06.0,,7,01:06.0,-73.87474802,40.89735077
2541594,9,Full,Fair,,E9520EF7-1AC2-4983-AE42-8506F4D35581,POINT(-73.87138504741449 40.89848164446735),868458B9-4EF9-4CAC-97CD-DC757B5792BF,Acer rubrum - red maple,53:38.0,16:21.0,,7,16:21.0,-73.87138505,40.89848164
2541599,22,Retired,Dead,20,AA607898-4702-400E-86C5-1B81B6AF8A4F,POINT(-73.87201399854325 40.89841429133215),5D07FCC6-6DD7-4C91-B633-ADBD7215E2C8,Acer rubrum - red maple,53:00.0,53:00.0,,3,48:00.0,-73.872014,40.89841429
2541603,13,Full,Fair,,6097C5DA-D1C7-4422-AF4F-1FC09E7A3CCD,POINT(-73.87263435272838 40.89834785447608),1482D950-2A37-4822-BD10-E94373571293,Acer rubrum - red maple,53:39.0,06:54.0,,3,06:54.0,-73.87263435,40.89834785
2542041,8,Full,Fair,,03C7E18F-5DFA-4454-8588-2654DD75571D,POINT(-73.87689680171228 40.87246243066984),4ACE8C85-CFA3-4DF3-9B0A-D2F349877F2B,Acer rubrum - red maple,56:32.0,11:59.0,,5,11:59.0,-73.8768968,40.87246243
2542079,4,Stump,Dead,3,C87D2EBF-C717-40F3-8A80-EA964B30F539,POINT(-73.90575294851935 40.90177437061864),C26DC710-F0ED-4D2A-BDF0-4519BC1F826C,Acer rubrum - red maple,56:44.0,31:50.0,,3,20:15.0,-73.90575295,40.90177437
2542080,4,Full,Good,,7E73C1D9-9EA8-4B4B-BCF9-22704F3001CF,POINT(-73.90567504802691 40.90177895808769),F9409C9F-28BC-4A8D-8BD5-9473D3A41E80,Acer rubrum - red maple,56:45.0,48:44.0,,3,48:44.0,-73.90567505,40.90177896
2542081,5,Full,Good,,E48513CD-48A7-429A-8C42-6A8B69E75D2C,POINT(-73.90560219572956 40.9017832488607),B36C7B44-F947-47C9-9AFA-E2532699D9B8,Acer rubrum - red maple,56:45.0,47:54.0,,3,47:54.0,-73.9056022,40.90178325
2542083,5,Full,Good,,88402235-0E6B-45B2-AB47-64425114BCB8,POINT(-73.90545432726829 40.90179195601013),88818F08-F68B-4012-8A99-2EF4B5F46CED,Acer rubrum - red maple,56:45.0,42:51.0,,6,42:51.0,-73.90545433,40.90179196
2542085,6,Full,Good,,8F40EFC7-8F5C-4A5E-9939-3BB1A4F4E99D,POINT(-73.9052429823166 40.90180440140596),451F4EB8-726E-4BCC-89BE-30FA012F0E53,Acer rubrum - red maple,56:45.0,40:10.0,,3,40:10.0,-73.90524298,40.9018044
2542088,7,Full,Good,,6E51D1D8-B620-46AF-BBA3-CA990F1C3148,POINT(-73.90501504858098 40.901817823140014),7A2322F0-B33B-4440-81AC-D4CB16093993,Acer rubrum - red maple,56:46.0,26:52.0,,6,26:52.0,-73.90501505,40.90181782
2543394,,Stump,Dead,30,9E647487-897E-4C70-8555-9D55CD07B042,POINT(-73.9015977989796 40.90883168221736),85600BDE-2F53-4595-A3BA-C417EC6F4A51,Acer rubrum - red maple,05:00.0,43:48.0,,9,02:00.0,-73.9015978,40.90883168
2543414,5,Retired,Dead,5,2EFE3AA4-55A0-41C6-B319-DB19341DE795,POINT(-73.90154689962422 40.90949415733543),74A535F9-9307-48B2-ACCF-90679FE5AB15,Acer rubrum - red maple,05:00.0,01:00.0,,6,29:00.0,-73.9015469,40.90949416
2543415,8,Full,Good,,C0C2E4C8-8A7A-4B0F-9B47-0C4696483E98,POINT(-73.90157930742537 40.90937480013472),220DE9FF-F536-4083-A08A-FA7271BE5327,Acer rubrum - red maple,05:12.0,37:42.0,,5,37:42.0,-73.90157931,40.9093748
2543417,8,Full,Good,,C0BEFB67-2987-4B28-A71E-01F559003202,POINT(-73.90162214985651 40.909217000616394),F4A61236-E0B0-4595-B3DA-F0D9A5490A47,Acer rubrum - red maple,05:13.0,41:18.0,,6,41:18.0,-73.90162215,40.909217
2543418,13,Full,Fair,,4225AB05-9219-46B3-A1CE-4D46C1B67A66,POINT(-73.90163762421315 40.90916000973551),F9E97D72-7609-4940-88FB-B1B0C185E04D,Acer rubrum - red maple,05:13.0,18:39.0,,7,18:39.0,-73.90163762,40.90916001
2543899,8,Full,Good,,94D94197-54D2-4427-AE4B-9E2CB639FF33,POINT(-73.88408961032991 40.87171058002542),7F02F70C-5F3B-4EA4-936A-D9ED77774B65,Acer rubrum - red maple,07:44.0,31:33.0,,5,31:33.0,-73.88408961,40.87171058
2543925,11,Full,Poor,,B88AF450-5F22-4D7F-BAFF-D8501FDAFBBF,POINT(-73.87937299065183 40.8726248778208),5A46F9BB-8F3C-44D3-B19D-4DDCCAC2E4BA,Acer rubrum - red maple,07:52.0,21:05.0,,8,21:05.0,-73.87937299,40.87262488
2543928,6,Full,Fair,,065C0709-52CF-4897-BEAC-D4AF80371D34,POINT(-73.87986429469932 40.872361237957634),D9E3BE94-E019-4C0A-BE1B-E5BCD0BC0976,Acer rubrum - red maple,07:52.0,13:17.0,,7,13:17.0,-73.87986429,40.87236124
2543932,10,Full,Fair,,7D064EC0-FACD-4A63-A1C2-6B9D75D6FC36,POINT(-73.88031750715385 40.87211803421364),742222A9-271E-41F2-A854-F1D52287E555,Acer rubrum - red maple,07:53.0,33:44.0,,7,33:44.0,-73.88031751,40.87211803
2543981,26,Full,Fair,,37D8AB53-4488-438F-9781-D17C43C9FE66,POINT(-73.88043900484145 40.87293896655813),EFF1FB35-2F38-48CB-95E3-EF563ABA786E,Acer rubrum - red maple,08:07.0,37:43.0,,8,37:43.0,-73.880439,40.87293897
2545282,9,Full,Good,,35D4C679-9F5F-4ADB-9B30-7A53F79FE8FA,POINT(-73.89816894008717 40.89844677028067),BF8BAFBB-81F0-413B-AD38-2EA4BB064EE8,Acer rubrum - red maple,14:07.0,53:48.0,,5,53:48.0,-73.89816894,40.89844677
2545283,10,Full,Good,,EE9CEF78-C986-4671-8162-A4D197D55B84,POINT(-73.8980667622859 40.89845484610711),B8B08831-1B93-471A-B49D-0889AB57F2C0,Acer rubrum - red maple,14:07.0,54:50.0,,5,54:50.0,-73.89806676,40.89845485
2545307,13,Full,Good,,936A9AFD-A1A4-4D91-B5C2-AC5D534CA0B9,POINT(-73.89777148223422 40.89529073264778),C601EB4D-DACE-440C-BE01-C25E6206B146,Acer rubrum - red maple,14:11.0,23:48.0,,6,23:48.0,-73.89777148,40.89529073
2545311,13,Full,Fair,,A641EFD8-4347-489C-B3DA-185BD05C7DE1,POINT(-73.89794507870334 40.8959386463845),FEB0A048-AFEA-440A-ABCB-AFD8538EA0E2,Acer rubrum - red maple,14:12.0,54:31.0,,6,54:31.0,-73.89794508,40.89593865
2545322,13,Full,Fair,,86FE6AFF-E12D-4D19-9089-AEEEE3116608,POINT(-73.89843914247825 40.89698219826576),39C15CA3-8AB5-47CD-AB4C-35318F4C89A3,Acer rubrum - red maple,14:14.0,48:32.0,,6,48:32.0,-73.89843914,40.8969822
2546510,2,Full,Good,,1BB09B2A-35D5-4499-8CE7-8C15BA4B1A1F,POINT(-73.8968855355786 40.90166047375557),D8EDFD7D-0648-4A96-A151-FBCD8F2D4E04,Acer rubrum - red maple,18:53.0,49:17.0,,4,49:17.0,-73.89688554,40.90166047
2547311,11,Stump,Dead,16,6F300F43-B067-4A56-BC7F-D5CAD98A9ABA,POINT(-73.87091982067861 40.89867350920383),056B1564-4B73-4439-9176-93781621330C,Acer rubrum - red maple,22:37.0,45:56.0,,3,42:12.0,-73.87091982,40.89867351
2547317,10,Retired,Dead,11,27222970-29DC-4F3A-93F4-683CEF5ACEAA,POINT(-73.87236839500973 40.899148197865664),ED74A21B-B87A-42C8-A09E-419F5814C110,Acer rubrum - red maple,22:38.0,15:58.0,,5,53:04.0,-73.8723684,40.8991482
2547333,11,Retired,Good,0,81A3F28E-F34E-453A-A099-761BC064BBDB,POINT(-73.87447512644529 40.8985384715425),9919FD15-2D02-4845-8C93-F9263F65524E,Acer rubrum - red maple,22:41.0,32:51.0,,,,-73.87447513,40.89853847
2547408,,Stump,Dead,12,34141D6C-8E14-460C-B3D9-98A4B0783F79,POINT(-73.90563733031767 40.885716753293174),2AF33F46-5F97-4ED5-95AC-B3F494FB5DAA,Acer rubrum - red maple,22:55.0,31:19.0,,7,23:22.0,-73.90563733,40.88571675
2547410,6,Retired,Fair,0,7BB8E180-3B88-4AAB-9AF5-EA40A5E35EF6,POINT(-73.9055016061899 40.88582935001119),A0E4217B-3A30-4E76-9123-B5351ADD48EB,Acer rubrum - red maple,22:55.0,08:45.0,,,,-73.90550161,40.88582935
2548715,14,Full,Fair,,7947B05F-C6AC-4551-ADFF-F6E0366B9AD6,POINT(-73.86692302680166 40.90250292263205),EE14EAE9-189D-493C-8FF3-984BEC1B2C6C,Acer rubrum - red maple,28:31.0,21:16.0,,7,21:16.0,-73.86692303,40.90250292
2548719,23,Retired,Dead,26,24013FAC-4A10-487E-97F4-CED79B43493F,POINT(-73.86850658924006 40.9018859115516),D126F2B4-EB5C-4DE8-82C0-9DA5416AD98D,Acer rubrum - red maple,28:31.0,04:00.0,,10,38:37.0,-73.86850659,40.90188591
2549103,6,Full,Good,,B03B7517-8698-4DC3-9130-6C4FF1F0A2DD,POINT(-73.87826334487997 40.87346062342301),5BCB1DAD-EDBB-451B-B3EC-125AFD9CC672,Acer rubrum - red maple,29:53.0,04:23.0,,6,04:23.0,-73.87826334,40.87346062
2549104,8,Full,Good,,1770F34E-060E-4680-B9B0-BDB12289AA21,POINT(-73.87801710811628 40.87370259934639),EE57AC45-DE41-43CE-A43B-0AD26B6EC8AD,Acer rubrum - red maple,29:53.0,02:50.0,,6,02:50.0,-73.87801711,40.8737026
2549105,,Stump,Dead,4,A47A6D4F-2D26-4B81-B7C1-9C19E83B2F80,POINT(-73.87794947090981 40.87376906782109),D3741258-6EBD-4699-8AA1-1B25FD11E7F2,Acer rubrum - red maple,29:00.0,01:39.0,,,,-73.87794947,40.87376907
2549106,4,Retired,Dead,6,ECCFB450-0B63-4A6F-B284-7B1EAF29BA4F,POINT(-73.87789200125421 40.873825543172245),B42E15C6-58D7-49D6-88BB-1E87AE202573,Acer rubrum - red maple,29:00.0,19:00.0,,5,13:00.0,-73.877892,40.87382554
2549107,2,Retired,Dead,4,0A89DBC2-0938-4D85-A797-E85413DE5409,POINT(-73.87783452999437 40.87388201849261),22D18E17-FC29-49EF-B342-498D67666E3C,Acer rubrum - red maple,29:00.0,11:11.0,,6,16:07.0,-73.87783453,40.87388202
2549108,5,Full,Fair,,AB4D26D9-3186-415D-A44D-230DB9D597FF,POINT(-73.87776070108568 40.87395456723337),1C6DC734-F8B0-4AB2-B44B-F15442B9A25C,Acer rubrum - red maple,29:54.0,58:24.0,,6,58:24.0,-73.8777607,40.87395457
2550202,11,Full,Good,,AFC5F27C-6640-40F9-AB4B-16D573F8AC6F,POINT(-73.86546325696173 40.90155945454095),727845BE-0FD0-411F-94FF-386DE822D89B,Acer rubrum - red maple,35:02.0,09:17.0,,3,09:17.0,-73.86546326,40.90155945
2551469,14,Stump,Dead,,9353EA58-1E44-46EE-92B1-C86A95850778,POINT(-73.86860780783718 40.90154984105777),597BBA59-C2C6-4E67-ADA0-6E606254A368,Acer rubrum - red maple,42:00.0,57:19.0,,6,52:00.0,-73.86860781,40.90154984
2551470,28,Full,Fair,,AB570222-6CED-4F88-9A9A-1B217CFCEC6E,POINT(-73.86882628218297 40.90152633084494),2A019539-20DC-46CF-8C96-FB1849AC2489,Acer rubrum - red maple,42:13.0,05:12.0,,7,05:12.0,-73.86882628,40.90152633
2553525,5,Full,Good,,25401DE1-DBDA-4954-B506-AD21786F0423,POINT(-73.87388333761439 40.87599255998558),0E32BD7B-3AD9-42A3-ADA2-3B29F27BBABA,Acer rubrum - red maple,52:34.0,21:03.0,,6,21:03.0,-73.87388334,40.87599256
2553597,6,Full,Poor,,CB170EEA-6960-47DE-9225-8EBF75AAE021,POINT(-73.87568919231812 40.87920706172173),F5A86ABC-585D-4C3A-A1F2-0C590A33AC42,Acer rubrum - red maple,53:10.0,20:50.0,,6,20:50.0,-73.87568919,40.87920706
2553598,,Stump,Dead,16,D3FD173C-74D3-4BDB-87D4-FDE90E33B039,POINT(-73.87576709543337 40.87913844995305),7568318B-9061-47FD-A5A2-4D602736CAF3,Acer rubrum - red maple,53:10.0,22:54.0,,9,02:41.0,-73.8757671,40.87913845
2553747,12,Full,Fair,,41D8E74C-442B-4DDF-8AE2-070A82EC4A8C,POINT(-73.87586786698405 40.874973717339394),AF571C83-BB39-4980-BD30-C146CA98D833,Acer rubrum - red maple,54:23.0,43:03.0,,7,43:03.0,-73.87586787,40.87497372
2555675,6,Full,Good,,283B20CB-28E5-4119-B82C-92A88D8A5359,POINT(-73.87563813374406 40.879595154837205),89836B9D-912A-47DB-B661-CAFA042632AA,Acer rubrum - red maple,09:35.0,57:39.0,,6,57:39.0,-73.87563813,40.87959515
2555699,4,Stump,Fair,4,208C09A4-91DF-46E3-8329-BB7BAF493681,POINT(-73.8770120610139 40.8802582980857),7830CEAF-91A0-4D17-8F84-B84566D40545,Acer rubrum - red maple,09:00.0,28:41.0,,7,42:00.0,-73.87701206,40.8802583
2555727,9,Full,Good,,A2B3EFFD-1554-4436-900C-0D19373152BC,POINT(-73.8778072452649 40.88027256369658),3A379FF6-A317-4D0B-AB22-669116FA6C19,Acer rubrum - red maple,09:49.0,22:31.0,,7,22:31.0,-73.87780725,40.88027256
2555745,2,Full,Good,,4AACD989-29ED-4AE8-956F-6A12A3A1C39D,POINT(-73.87868956670029 40.880161358374494),D4AE99AB-31F6-4E55-9565-7AA5366F2699,Acer rubrum - red maple,09:52.0,01:47.0,,3,01:47.0,-73.87868957,40.88016136
2555747,2,Full,Good,,6D5ED121-B25A-4F4D-B691-8E19E26F260C,POINT(-73.87881458669412 40.879792969632796),ECC0A162-2441-4B25-AC66-35D7DAB431BE,Acer rubrum - red maple,09:53.0,59:44.0,,3,59:44.0,-73.87881459,40.87979297
2555748,3,Full,Good,,8D645980-0E51-4DF3-A16E-FA15E997BC12,POINT(-73.87883280852446 40.879739279141674),DF442547-3994-448E-B020-698C46D7C5F9,Acer rubrum - red maple,09:53.0,59:02.0,,3,59:02.0,-73.87883281,40.87973928
2555749,2,Full,Good,,4FF238F7-C9C9-4ACF-B2E3-16E87ED785BA,POINT(-73.87885157038698 40.87968399443348),8CA3F471-2560-4F06-B36A-10C99CCF93F0,Acer rubrum - red maple,09:53.0,58:23.0,,3,58:23.0,-73.87885157,40.87968399
2555759,6,Full,Fair,0,FE1C356C-5AB7-44CD-919D-4C1F70B1310A,POINT(-73.87852867678238 40.87943777063541),DC6B5A99-B517-48ED-AE58-EC43708A7E6F,Acer rubrum - red maple,09:56.0,,,,,-73.87852868,40.87943777
2555762,12,Retired,Dead,19,404A0595-C24A-43B7-BD99-4129A97E3D76,POINT(-73.86958782100426 40.90083133045089),41F6F5D2-CE9B-4F81-A66F-DD94A070A1BA,Acer rubrum - red maple,09:57.0,52:11.0,,9,37:08.0,-73.86958782,40.90083133
2555965,14,Retired,Good,16,E8F052CA-B920-4703-B4CE-3334E3ED297B,POINT(-73.89829509805077 40.89877341228222),49F14FB3-3AF8-4313-BBAF-DCD249137FEC,Acer rubrum - red maple,10:53.0,18:33.0,,9,11:53.0,-73.8982951,40.89877341
2555978,8,Full,Good,,A5D0334C-93A1-4EFC-A01A-2F7C2C4D616A,POINT(-73.88436040463635 40.877785255064396),A20614BF-45C1-4D41-8EBC-A55B6C821CE7,Acer rubrum - red maple,10:55.0,31:27.0,,6,31:27.0,-73.8843604,40.87778526
2555985,10,Full,Fair,,DDA6BE55-2026-43A0-B5C7-0FB6340FB2C7,POINT(-73.8839528396357 40.87707037546646),FC2EBEB7-79AD-4174-A67F-9570A7823192,Acer rubrum - red maple,10:56.0,16:11.0,,6,16:11.0,-73.88395284,40.87707038
2555986,6,Full,Good,,6A71B926-FAC7-4E1F-9555-1A7456192BF9,POINT(-73.883881848268 40.8769516538255),334E2906-3011-4B12-973D-5EEE89E31FF6,Acer rubrum - red maple,10:56.0,09:57.0,,3,09:57.0,-73.88388185,40.87695165
2555991,3,Retired,Good,0,59080F34-CF2A-4935-8846-39F9452E557C,POINT(-73.88484362694076 40.8777369421783),2D2BB2FC-8513-4566-9DC6-1F03430F82C4,Acer rubrum - red maple,10:00.0,58:00.0,,4,42:00.0,-73.88484363,40.87773694
2555995,5,Retired,Good,0,5D77E623-549B-49B7-91C4-8F885A0625F6,POINT(-73.88496862579548 40.877460749443635),0FAB9F8A-8C44-47A7-B521-D88AECDE5815,Acer rubrum - red maple,10:00.0,34:00.0,,,,-73.88496863,40.87746075
2556528,11,Full,Fair,,A10CBC7F-0042-4E25-B581-580B4CA727BC,POINT(-73.90257821952906 40.90435688699564),C12A4DD6-25A4-4701-9B7A-0B5F0A14A9E3,Acer rubrum - red maple,15:21.0,54:01.0,,7,54:01.0,-73.90257822,40.90435689
2556529,8,Full,Good,,BC731F95-08F3-4B34-A717-73A51EB98CD5,POINT(-73.90269591650467 40.90424246910629),88F50345-A308-456B-8E75-D4C14FE3C618,Acer rubrum - red maple,15:21.0,47:56.0,,7,47:56.0,-73.90269592,40.90424247
2556530,9,Full,Good,,39CBF7E7-521B-47E1-BA92-CF0593CF9BB3,POINT(-73.90273655468965 40.90419119100833),57A0468B-4CFC-4727-A219-5F7EDAF93E85,Acer rubrum - red maple,15:21.0,45:26.0,,7,45:26.0,-73.90273655,40.90419119
2556531,8,Full,Good,,7BD63AB5-CBDA-4399-8BCD-4C340393FC21,POINT(-73.90278869528235 40.904125330038994),330A7AE4-C953-40B5-AC37-58E11C5B3DFF,Acer rubrum - red maple,15:21.0,43:57.0,,5,43:57.0,-73.9027887,40.90412533
2556532,7,Full,Fair,,42B85F4C-DDE1-4014-B5F2-51C18B59187C,POINT(-73.90284338621024 40.90405580418636),9CAF2D77-C8D4-46C5-A232-49DAF7977BF0,Acer rubrum - red maple,15:22.0,42:32.0,,7,42:32.0,-73.90284339,40.9040558
2556533,12,Full,Good,,35CD1167-5C13-4476-8F44-74F8B805DD14,POINT(-73.90292217604862 40.903955636507455),0E1D1C85-B61B-4DFD-90F0-CA41705ACC72,Acer rubrum - red maple,15:22.0,40:09.0,,6,40:09.0,-73.90292218,40.90395564
2557366,4,Full,Fair,0,F096AB51-AE46-4BDD-A16C-FF87817596A8,POINT(-73.88816245713436 40.87256839956168),2211699D-E355-43FE-9746-094786D9A1A7,Acer rubrum - red maple,23:03.0,38:14.0,,,,-73.88816246,40.8725684
2557367,1,Retired,Dead,11,7924E2D5-535D-4B0F-8B51-2FD57FE64D02,POINT(-73.88834359560163 40.87271974592475),7829B2EE-986F-478E-A059-AA32679230D7,Acer rubrum - red maple,23:00.0,28:00.0,,8,00:00.0,-73.8883436,40.87271975
2557368,7,Retired,Dead,,A03242D6-603C-4CD7-8F9F-91D77AE1F803,POINT(-73.88838274224082 40.872752454817935),4F763C70-5C14-4720-9C16-FAC33C10B523,Acer rubrum - red maple,23:00.0,20:00.0,,7,49:00.0,-73.88838274,40.87275245
2557369,4,Full,Good,0,9C9C3920-750B-4733-BC07-4A99B2B433A3,POINT(-73.88843452960313 40.87279572526962),5BE5FAF0-4740-4D08-A850-8DB168B54116,Acer rubrum - red maple,23:03.0,40:35.0,,,,-73.88843453,40.87279573
2557505,8,Full,Good,,F6DC1BBF-8C95-490A-8BD6-BC7043F3E00B,POINT(-73.88853007145983 40.873021953034616),45F26F75-B118-4E38-8743-F3F362473DD3,Acer rubrum - red maple,24:03.0,21:24.0,,,,-73.88853007,40.87302195
2557792,,Stump,Dead,4,28EB3A12-A62A-4878-9B66-BC6093AE5ECD,POINT(-73.89613329157476 40.867167774804486),9BC51778-CD14-49FB-9055-0593B05AAC78,Acer rubrum - red maple,25:29.0,11:00.0,,10,43:18.0,-73.89613329,40.86716777
2557817,7,Full,Fair,,25E54FC7-167D-4E76-B226-1AA46307FB47,POINT(-73.89533862653545 40.86837667066439),856DD1ED-26A4-4513-8027-D7A99C1A9DB9,Acer rubrum - red maple,25:33.0,13:19.0,,6,13:19.0,-73.89533863,40.86837667
2557818,7,Full,Fair,,55AADA50-C965-43C0-95FC-7B05D9340FF9,POINT(-73.89540767466345 40.868288411774586),8BC3B266-2C64-4891-A2E2-68D33C6B8A72,Acer rubrum - red maple,25:33.0,11:54.0,,6,11:54.0,-73.89540767,40.86828841
2557819,8,Full,Fair,,DDECA8A4-7C0B-4A28-B8CC-A143ACB95EAE,POINT(-73.89558195428275 40.868065636151755),FFB84804-F09B-4CD5-875C-9D38C8B7B6C1,Acer rubrum - red maple,25:34.0,10:14.0,,6,10:14.0,-73.89558195,40.86806564
2557820,5,Full,Fair,,90BE9EFC-CF3E-4583-8023-80435DBAB5B8,POINT(-73.89568183355225 40.86793796540304),F6CFEEA5-133F-4CB4-B673-CFC6F03C1219,Acer rubrum - red maple,25:34.0,45:27.0,,6,45:27.0,-73.89568183,40.86793797
2557821,5,Full,Good,,BF20D618-C0D1-4A19-9DFD-7C1EC9961030,POINT(-73.89576620302142 40.86783011842862),26DC8814-E5B8-4BCE-A0B1-91F4BA770F60,Acer rubrum - red maple,25:34.0,42:49.0,,6,42:49.0,-73.8957662,40.86783012
2557822,7,Full,Fair,,FFAB0B80-F2A2-43F9-BFCD-77C4F92E2C92,POINT(-73.89582638848069 40.8677531857314),D9C47E14-AA4F-41F4-A98F-F5497828F0A9,Acer rubrum - red maple,25:34.0,41:56.0,,6,40:48.0,-73.89582639,40.86775319
2557823,9,Full,Fair,,9B7BC589-BCF2-4318-AB38-2C10D1017B6B,POINT(-73.89589211215466 40.86766917267643),4FFB8CC8-D393-4F63-95FD-94678D7B4D18,Acer rubrum - red maple,25:34.0,34:33.0,,3,34:33.0,-73.89589211,40.86766917
2557824,6,Full,Fair,,F0DD862B-FF30-447E-807D-71B8F6BB9CD8,POINT(-73.89601857390923 40.86750751823391),2D937D27-9C27-4688-94F4-2A138FD62575,Acer rubrum - red maple,25:34.0,32:49.0,,6,32:49.0,-73.89601857,40.86750752
